,index,protocol,measuredDate,createDate,updateDate,publishDate,organizationId,organizationName,siteId,siteName,countryName,countryCode,latitude,longitude,elevation,pid,mosquitohabitatmapperBreedingGroundEliminated,mosquitohabitatmapperExtraData,mosquitohabitatmapperAbdomenCloseupPhotoUrls,mosquitohabitatmapperMeasuredAt,mosquitohabitatmapperMeasurementElevation,mosquitohabitatmapperUserid,mosquitohabitatmapperLarvaeCount,mosquitohabitatmapperMosquitoEggs,mosquitohabitatmapperMosquitoEggCount,mosquitohabitatmapperGenus,mosquitohabitatmapperWaterSource,mosquitohabitatmapperMosquitoAdults,mosquitohabitatmapperSpecies,mosquitohabitatmapperComments,mosquitohabitatmapperMosquitoPupae,mosquitohabitatmapperWaterSourcePhotoUrls,mosquitohabitatmapperDataSource,mosquitohabitatmapperLarvaFullBodyPhotoUrls,mosquitohabitatmapperMeasurementLatitude,mosquitohabitatmapperLastIdentifyStage,mosquitohabitatmapperWaterSourceType,mosquitohabitatmapperMosquitoHabitatMapperId,mosquitohabitatmapperMeasurementLongitude
1706,4672,mosquito_habitat_mapper,2018-08-14,2020-01-25T18:02:43,2020-01-25T18:02:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,131550,47NPJ040637,,,7.812627,99.943279,25.9,159352096,True,,,2018-08-14T08:13:00,0,46494665,8,False,,,other,True,,,True,https://data.globe.gov/system/photos/2018/08/14/813401/original.jpg,GLOBE Observer App,,7.8131,identify,container: artificial,3772,99.9439
1709,4675,mosquito_habitat_mapper,2018-08-14,2020-01-25T18:02:43,2020-01-25T18:02:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,131550,47NPJ040637,,,7.812627,99.943279,25.9,159352096,True,,,2018-08-14T08:03:00,0,46491644,56,False,,,other,False,,,False,https://data.globe.gov/system/photos/2018/08/14/813377/original.jpg,GLOBE Observer App,,7.8132,identify,container: natural,3767,99.9436
1710,4676,mosquito_habitat_mapper,2018-08-14,2020-01-25T18:02:43,2020-01-25T18:02:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,131550,47NPJ040637,,,7.812627,99.943279,25.9,159352096,True,,,2018-08-14T08:18:00,0,45325042,15,True,,,other,True,,,True,https://data.globe.gov/system/photos/2018/08/14/813406/original.jpg,GLOBE Observer App,,7.8132,identify-siphon-shape,still: lake/pond/swamp,3775,99.9439
1712,4678,mosquito_habitat_mapper,2018-08-14,2020-01-25T18:02:43,2020-01-25T18:02:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,131550,47NPJ040637,,,7.812627,99.943279,25.9,159352096,True,,,2018-08-14T08:04:00,0,46494665,8,False,,,other,True,,,False,https://data.globe.gov/system/photos/2018/08/14/813376/original.jpg,GLOBE Observer App,,7.8131,identify,container: artificial,3766,99.9438
1713,4679,mosquito_habitat_mapper,2018-08-14,2020-01-25T18:02:43,2020-01-25T18:02:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,131550,47NPJ040637,,,7.812627,99.943279,25.9,159352096,True,,,2018-08-14T08:05:00,0,46494665,50,False,,,other,True,,,False,https://data.globe.gov/system/photos/2018/08/14/813378/original.jpg,GLOBE Observer App,,7.813,identify,container: artificial,3768,99.9438
1714,4680,mosquito_habitat_mapper,2018-08-14,2020-01-25T18:02:43,2020-01-25T18:02:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,131550,47NPJ040637,,,7.812627,99.943279,25.9,159352096,True,,,2018-08-14T08:09:00,0,46494665,150,False,,,other,True,,,False,https://data.globe.gov/system/photos/2018/08/14/813380/original.jpg,GLOBE Observer App,,7.813,identify,container: artificial,3770,99.9437
1715,4681,mosquito_habitat_mapper,2018-08-14,2020-01-25T18:02:43,2020-01-25T18:02:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,131550,47NPJ040637,,,7.812627,99.943279,25.9,159352096,True,,,2018-08-14T08:18:00,0,46494665,8,False,,,other,True,,,True,,GLOBE Observer App,,7.8131,identify,container: artificial,3774,99.9437
2542,5630,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:22:00,0,65018249,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509180/original.jpg,GLOBE Observer App,,8.6443,identify,container: artificial,21042,99.8934
2544,5632,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:17:00,0,65011884,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509159/original.jpg,GLOBE Observer App,,8.6442,identify,container: artificial,21020,99.8932
2545,5633,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:21:00,0,65018249,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509169/original.jpg,GLOBE Observer App,,8.6443,identify,container: artificial,21030,99.8932
2546,5634,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:10:00,0,65009738,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509155/original.jpg,GLOBE Observer App,,8.6443,identify,container: artificial,21015,99.8929
2548,5636,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:19:00,0,65018249,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509165/original.jpg,GLOBE Observer App,,8.6442,identify,container: artificial,21026,99.8932
2550,5638,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:26:00,0,65009738,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509184/original.jpg; https://data.globe.gov/system/photos/2020/03/04/1509185/original.jpg,GLOBE Observer App,,8.6446,identify,container: artificial,21044,99.8933
2553,5641,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:18:00,0,65009738,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509162/original.jpg,GLOBE Observer App,,8.6443,identify,container: artificial,21022,99.8929
2554,5642,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:16:00,0,65018249,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509158/original.jpg,GLOBE Observer App,,8.6443,identify-later,container: artificial,21019,99.8929
2555,5643,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:17:00,0,65018249,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509160/original.jpg,GLOBE Observer App,,8.6442,identify,container: artificial,21021,99.8931
2557,5645,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:20:00,0,65009738,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509171/original.jpg; https://data.globe.gov/system/photos/2020/03/04/1509172/original.jpg,GLOBE Observer App,,8.6442,identify-later,container: artificial,21033,99.8931
2560,5648,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:25:00,0,65009738,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509182/original.jpg; https://data.globe.gov/system/photos/2020/03/04/1509183/original.jpg,GLOBE Observer App,,8.6445,identify,container: artificial,21043,99.8932
2561,5649,mosquito_habitat_mapper,2020-03-04,2020-03-04T06:50:03,2020-03-06T19:15:04,2020-08-10T21:07:41,17615655.0,Thailand Citizen Science,135344,47PNK982556,,,8.643917,99.892535,10.3,163008508,False,,,2020-03-04T07:27:00,0,65011884,,,,,"cement, metal or plastic tank",,,,False,https://data.globe.gov/system/photos/2020/03/04/1509187/original.jpg,GLOBE Observer App,,8.6443,identify,container: artificial,21046,99.8934
2804,5894,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,10532743.0,Africa GLOBE v-School,136023,36NVF498337,South Africa,ZAF,0.304885,32.548864,1216.3,159352383,False,,,2018-09-01T12:41:00,0,44563445,50,False,,,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2018/09/01/830341/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830342/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830343/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830344/original.jpg,0.3053,identify-siphon-shape,container: artificial,4265,32.5495
2814,5904,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,False,,,2018-09-01T12:20:00,0,47307138,6,False,,,"cement, metal or plastic tank",False,,,False,https://data.globe.gov/system/photos/2018/09/01/847825/original.jpg,GLOBE Observer App,,0.3053,identify-verify-larva,container: artificial,4517,32.5495
2815,5905,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,False,,,2018-09-01T12:25:00,0,47442435,5,True,,Aedes,"cement, metal or plastic tank",True,albopictus,The habitat is a water source used frequently so the life cycle will not be completed,True,https://data.globe.gov/system/photos/2018/09/01/830330/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830332/original.jpg,0.3053,identify-aedes-albopictus,container: artificial,4263,32.5495
2816,5906,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,False,,,2018-09-01T12:25:00,0,47485551,50,False,,,"cement, metal or plastic tank",False,,,True,https://data.globe.gov/system/photos/2018/09/01/830349/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830350/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830351/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830352/original.jpg,0.3053,identify-siphon-pecten,container: artificial,4267,32.5495
2817,5907,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,False,,,2018-09-01T12:29:00,0,47323843,1,False,,Anopheles,"cement, metal or plastic tank",False,,,False,https://data.globe.gov/system/photos/2018/09/01/830320/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830321/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830326/original.jpg,0.3053,identify-no-siphon,container: artificial,4261,32.5495
2818,5908,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,True,,,2018-09-01T12:31:00,0,47307138,10,False,,Anopheles,"cement, metal or plastic tank",False,,,False,https://data.globe.gov/system/photos/2018/09/01/847828/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/847832/original.jpg,0.3053,identify-no-siphon,container: artificial,4518,32.5495
2819,5909,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,False,,,2018-09-01T13:20:00,0,47488724,,False,,Anopheles,"cement, metal or plastic tank",False,,It's water used for flashing toilet and eventually it will be used,False,,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830370/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830371/original.jpg,0.3053,identify-no-siphon,container: artificial,4271,32.5495
2820,5910,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,True,,,2018-09-01T14:43:00,0,47483414,,False,,,"cement, metal or plastic tank",True,,Covered the bleeding habitant,False,https://data.globe.gov/system/photos/2018/09/01/830388/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830389/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830390/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830391/original.jpg,0.3053,identify-saddle-complete,container: artificial,4272,32.5495
2822,5912,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,False,,,2018-09-01T12:12:00,0,47489583,4,False,,Anopheles,"cement, metal or plastic tank",False,,Water is being used time and again,False,https://data.globe.gov/system/photos/2018/09/01/830355/original.jpg,GLOBE Observer App,,0.3053,identify-no-siphon,container: artificial,4268,32.5495
2824,5914,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,True,,,2018-09-01T12:26:00,0,47483998,5,False,,,"cement, metal or plastic tank",False,,,False,https://data.globe.gov/system/photos/2018/09/01/830345/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830346/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830347/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830348/original.jpg,0.3053,identify-siphon-shape,container: artificial,4266,32.5495
2825,5915,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,False,,,2018-09-01T12:32:00,0,47486617,20,False,,,"cement, metal or plastic tank",False,,,False,,GLOBE Observer App,,0.3053,identify-basal-tuft,container: artificial,4258,32.5495
2826,5916,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,True,,,2018-09-01T12:35:00,0,47304494,15,False,,Culex,"cement, metal or plastic tank",False,,I didn't destroy the habitant because its an institute's water collection point,False,https://data.globe.gov/system/photos/2018/09/01/830327/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830328/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830329/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830331/original.jpg,0.3053,identify-no-basal-tuft,container: artificial,4262,32.5495
2827,5917,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,True,,,2018-09-01T12:00:00,0,47405297,11,,,,"cement, metal or plastic tank",True,,,,https://data.globe.gov/system/photos/2018/09/01/830291/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830292/original.jpg,GLOBE Observer App,,0.3053,identify-basal-tuft,container: artificial,4255,32.5495
2828,5918,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,True,,,2018-09-01T12:04:00,0,47404922,10,False,,Anopheles,"cement, metal or plastic tank",False,,None,False,https://data.globe.gov/system/photos/2018/09/01/830360/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830361/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830362/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830363/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830366/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830367/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830369/original.jpg,0.3053,identify-no-siphon,container: artificial,4269,32.5495
2829,5919,mosquito_habitat_mapper,2018-09-01,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,18856192.0,Uganda Citizen Science,136037,36NVF498337,,,0.304885,32.548864,1216.3,159352384,False,,,2018-09-01T12:09:00,0,47482626,30,False,,Culex,"cement, metal or plastic tank",False,,Water being used to flash toilet so it's continuously poured out,False,https://data.globe.gov/system/photos/2018/09/01/830318/original.jpg,GLOBE Observer App,https://data.globe.gov/system/photos/2018/09/01/830322/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830323/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830324/original.jpg; https://data.globe.gov/system/photos/2018/09/01/830325/original.jpg,0.3053,identify-no-basal-tuft,container: artificial,4260,32.5495
2899,5990,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T08:38:00,0,47594121,10,False,,,fountain or bird bath,False,,,True,https://data.globe.gov/system/photos/2018/09/07/835927/original.jpg,GLOBE Observer App,,13.7332,identify-saddle,container: artificial,4366,100.5632
2900,5991,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T09:01:00,0,47597485,,False,,,fountain or bird bath,False,,,True,https://data.globe.gov/system/photos/2018/09/07/835984/original.jpg,GLOBE Observer App,,13.7332,identify-photo-abdomen,container: artificial,4379,100.5632
2903,5994,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T08:40:00,0,47593958,,,,,fountain or bird bath,,,,,https://data.globe.gov/system/photos/2018/09/07/835942/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835944/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835945/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835946/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835947/original.jpg,GLOBE Observer App,,13.7332,,container: artificial,4372,100.5632
2904,5995,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T08:42:00,0,47593141,,,,,fountain or bird bath,,,,,https://data.globe.gov/system/photos/2018/09/07/835938/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835939/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835940/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835941/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835943/original.jpg,GLOBE Observer App,,13.7331,,container: artificial,4371,100.5633
2905,5996,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T08:44:00,0,47592855,,,,,fountain or bird bath,,,,,https://data.globe.gov/system/photos/2018/09/07/835951/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835952/original.jpg,GLOBE Observer App,,13.7332,,container: artificial,4375,100.5632
2906,5997,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T05:15:00,0,47593141,,True,,,fountain or bird bath,False,,,False,,GLOBE Observer App,,13.7331,identify,container: artificial,4346,100.5633
2907,5998,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T08:27:00,0,47593958,,,,,fountain or bird bath,,,,,https://data.globe.gov/system/photos/2018/09/07/835866/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835867/original.jpg,GLOBE Observer App,,13.7332,,container: artificial,4355,100.5632
2908,5999,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T08:37:00,0,47594807,,False,,,fountain or bird bath,True,,,False,https://data.globe.gov/system/photos/2018/09/07/835961/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835962/original.jpg,GLOBE Observer App,,13.7332,identify-saddle-complete,container: artificial,4377,100.5632
2909,6000,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T05:22:00,0,47597485,,,,,fountain or bird bath,,,,,rejected,GLOBE Observer App,,13.7332,,container: artificial,4367,100.5632
2910,6001,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T06:11:00,0,47592171,9,False,,,fountain or bird bath,False,,,True,https://data.globe.gov/system/photos/2018/09/07/835788/original.jpg,GLOBE Observer App,,13.7332,identify-saddle-complete,container: artificial,4341,100.5633
2912,6003,mosquito_habitat_mapper,2018-09-07,2020-01-25T18:05:43,2020-01-25T18:05:43,2020-02-14T20:29:11,17615655.0,Thailand Citizen Science,136407,47PPR690187,,,13.732593,100.562985,4.0,159352451,True,,,2018-09-07T07:11:00,0,47593141,,False,,,fountain or bird bath,False,,,True,https://data.globe.gov/system/photos/2018/09/07/835799/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835800/original.jpg; https://data.globe.gov/system/photos/2018/09/07/835801/original.jpg,GLOBE Observer App,,13.7332,identify,container: artificial,4347,100.5632
